"region","reg","regov","nofedgov","edu","norepgov","elect","repower","sharia","biz","equota","privrep","privfed","tension","disrep","age","income","male","urban","nocitizen","means","native","fedrite","fedimpact","fedcorr","muslim","ritual","quran","relstate","imptnce","reledu","sharia2","incomesq","Total.victims","Unemployment","av.salary"
6,"kbr",2,1.976,5,2,2,3,1,4,0.712,3,3,1.824,4,1,4,0,0,1,0,1,4,3,3,1,3,3,2,3,1,1,16,53,5.9,9503.5
6,"kbr",1.836734694,2,3,3,1,3,1,4,0,3,2,1.87755102,4,1,4,0,1,1,1,1,3.040816327,3,3,1,3,4,2,2,1,1,16,53,5.9,9503.5
6,"kbr",1,2,4.775362319,1,2.963768116,2,3,4,1,3,3,1,2,1,5,0,0,1,0,1,3,3,5,1,3,3,4,4,5,3,25,53,5.9,9503.5
6,"kbr",1,2,4.642201835,2,3,3.082568807,1,4,0.541284404,2.972477064,3,2,2,1,4,0,0,2,0,0,1,3,3,0,4,5,3,3.449541284,5,1,16,53,5.9,9503.5
6,"kbr",2,2,4,2.327272727,2,2.336363636,1,2.881818182,0.618181818,4,3,1,3,4,4,1,0,1,1,1,4,2,4,1,2,5,1,2.663636364,1,1,16,53,5.9,9503.5
6,"kbr",2,4,5,2,3,1,1,5,0,1,1,2,3,4,5,1,0,2,0,1,2,2,3.909090909,1,2,5,1,2,1.590909091,1,25,53,5.9,9503.5
6,"kbr",4,2,4.01010101,2,2.494949495,2.373737374,1.343434343,4,0.373737374,4,4,1.535353535,2,4,5,0,0,1,0,1,3,3,5,1,2.98989899,3.414141414,2,3,1.878787879,1,25,53,5.9,9503.5
6,"kbr",1,3,5.310810811,2,3,1,1,4,0.716216216,4,3,3,4,1,4,0,0,2,0.439189189,0,4,3,5,0.601351351,2,4,1,1,1,1,16,53,5.9,9503.5
6,"kbr",2,2,4.522727273,2,1.704545455,4,1.318181818,3.011363636,0.579545455,3,3,2,2.579545455,3,3,0,0,1,0,1,3.75,2,3,1,3,3,9,3,1,1,9,53,5.9,9503.5
6,"kbr",3,3,4.460784314,1,3,1,1.421568627,4,0,1,4,3,2,4,2,1,0,1,0,1,4,3,2,1,2,5,2,4,2.009803922,1,4,53,5.9,9503.5
6,"kbr",2.751677852,3,4.979865772,2,3.812080537,1,3,3,1,4,4,2.208053691,4,3,5,0,0,3,1,1,3.020134228,3,5,1,4,4,4,4,5,3,25,53,5.9,9503.5
6,"kbr",2,1,4.358974359,2,2,2.452991453,1,5,0,4,2,2,3,3,4,0,0,2,0,1,3.264957265,2,5,1,3,3,1,3,1.931623932,1,16,53,5.9,9503.5
6,"kbr",2,1.978723404,5.170212766,2,3,3,1.14893617,4,0.627659574,4,3,3,2,2,4,1,0,2,0,1,1,1,1,1,2,5,3,2,2.287234043,1,16,53,5.9,9503.5
6,"kbr",2.47826087,1,5.739130435,2,1,1,2,4,0,2,3,1,2,4,5,0,0,1,0,1,2,2,4,1,3,5,2,3,4,2,25,53,5.9,9503.5
6,"kbr",2,1.782608696,5.530434783,2.226086957,2,3,1.695652174,3,0.843478261,2,2,2,3,1,4,0,0,2,0.27826087,1,2,2,2,1,2,4.347826087,3,3,5,2,16,53,5.9,9503.5
6,"kbr",2.117647059,2,3.74789916,2,4,3.512605042,1.512605042,4,0.605042017,3,3,2,3,6,4,1,0,1,1,1,3,2,3.193277311,1,2,4,3,2.605042017,4,2,16,53,5.9,9503.5
6,"kbr",2,4,4.806896552,1.951724138,2.468965517,1,1.455172414,4,0.406896552,3,4,1,4,1,3,1,0,1,0,1,4,2,5,1,3,2,3,3,4,1,9,53,5.9,9503.5
6,"kbr",1,3,5.094736842,3,2,3,1.810526316,5,0,4,2,2,3,4,2,1,0,3,0.431578947,1,2,2,2,1,3,3,3,4,3.505263158,2,4,53,5.9,9503.5
6,"kbr",4,2.426966292,3.853932584,3,3,2.943820225,1.921348315,5,0.629213483,3,3,2,4,6,4,0,0,2,0.550561798,1,3.101123596,1.606741573,3,1,2,5,2,3,4,2,16,53,5.9,9503.5
6,"kbr",1,3,4.811965812,1,2.358974359,3,1.478632479,4,0,4,3,1,1,1,5,1,0,1,1,1,2,1,3,1,3.282051282,4,4,2,5,1,25,53,5.9,9503.5
6,"kbr",2.141304348,1.902173913,4.586956522,2,2.75,3,1.836956522,3,0.760869565,2,3,2.554347826,3,2,3,0,0,2,0.108695652,1,3.510869565,3,3,1,9,4.423913043,9,3.108695652,4,2,9,53,5.9,9503.5
6,"kbr",3,2,4,2.634782609,2.2,1.991304348,2,2,1,2.391304348,2,1.573913043,3,3,3,1,1,2,0,0,2,1,5,0,1,5,1,2,1,2,9,53,5.9,9503.5
6,"kbr",1,3,5.057142857,2,2,2.314285714,3,3,0.257142857,1,2,3,3,1,3,0,0,1,0.542857143,1,2.19047619,2.514285714,3,1,2,3,1,2.457142857,4,3,9,53,5.9,9503.5
6,"kbr",3,2,4.908045977,1,2,3.344827586,1,4,0.83908046,3,3,2,4,2,4,0,0,1,0.425287356,1,2,3,4,1,2,5,2,3,2.908045977,1,16,53,5.9,9503.5
6,"kbr",3,3,5,3.065420561,2,3,1,4,0,4,4,1.738317757,3,6,4,1,0,1,1,1,1,1,5,1,3,3,4,4,5,1,16,53,5.9,9503.5
6,"kbr",1,2,6,2,1,4,2,3.735449735,0.867724868,4,4,1,3,4,2,0,0,1,0,1,4,1,5,1,2,5,2,3,2,2,4,53,5.9,9503.5
6,"kbr",2.282051282,1.948717949,6,2.166666667,3,3,2.230769231,3,0,3,3,2,3,1,3,1,0,2,0,0,3,3,4,0,4,3,2,3,4,2,9,53,5.9,9503.5
6,"kbr",1.828571429,2,4.619047619,3,3,3,1,2,0.828571429,2,2,3,3,5,4,1,0,1,0,1,2.980952381,2.628571429,3,1,2,4,3,3,1,1,16,53,5.9,9503.5
6,"kbr",1,2,5.146067416,2,2.157303371,2,1.595505618,4,0.404494382,3,3,2,3,2,5,1,0,1,0.112359551,1,3.078651685,1.629213483,3.393258427,1,2,3.528089888,1,2,4,2,25,53,5.9,9503.5
6,"kbr",3,2,4.911764706,3,2,2,1,4,1,4,3,3,4,2,3,0.696078431,0,1,1,1,2,3,2,1,3,4,2,2.696078431,2.31372549,1,9,53,5.9,9503.5
6,"kbr",3,4,4,1,1,3,1,4,0.75,1,1,1,4,6,3,0,0,1,1,0,4,3,5,0,1,4.395833333,3,3,2,1,9,53,5.9,9503.5
6,"kbr",2,2,4.821428571,2,2.845238095,4,1.654761905,4,0.773809524,4,4,2,2,1,4,0,0,2,0.785714286,1,3,2,3,1,3,4,3,4,5,2,16,53,5.9,9503.5
6,"kbr",2.623529412,2.188235294,4.647058824,2.611764706,2.564705882,3.011764706,1.388235294,5,0,3,3,1.8,4,2,3,1,0,3,0,1,2.988235294,1,2.8,1,3,5,1,2.576470588,1,1,9,53,5.9,9503.5
6,"kbr",1.754716981,2,4,3,2,2,1,4,0.688679245,4,3,2,3,6,5,0,0,2,1,1,3,4,5,1,3,5,4,3,1,1,25,53,5.9,9503.5
6,"kbr",3,1,4,1,1,4,2.312169312,4,1,4,4,1,1,5,4,1,0,1,1,1,4,2,3,1,4,5,3,4,4,2,16,53,5.9,9503.5
6,"kbr",2,1.851851852,6,2.509259259,2.703703704,1,1.361111111,4,0,2,2,3,4,3,4,1,0,1,0,1,3.685185185,2.935185185,3,1,3,3,3,3,4,1,16,53,5.9,9503.5
6,"kbr",4,2.447368421,3,4,4,2.464912281,1,2,0.377192982,4,4,1.50877193,4,5,2.798245614,1,0,1,0,1,2,1,5,1,2,5,1,2.833333333,2.447368421,1,7.830178738,53,5.9,9503.5
6,"kbr",1,3,6,3,3,3,2,4,0,4,3.30952381,2,3,6,5,0,0,1,0,1,4,3,5,1,3,5,2,4,3.75,2,25,53,5.9,9503.5
6,"kbr",2,2,6,2.191176471,3,3,1,3,0.205882353,2.235294118,3,1,3,6,2,1,0,2,0,1,2,3,1,1,2,5,2,2,3.75,1,4,53,5.9,9503.5
6,"kbr",1,3,5.0390625,2,1,2.53125,1,4,1,3,3,3,3,1,4,0.640625,0,1,0.1484375,0,4,3,4.2265625,0.703125,4,3,3,4,5,1,16,53,5.9,9503.5
7,"chechnya",3,2,4,1,1,4,2,4,0,3,3,1,1,3,3,1,0,2,0,1,2,2,2,1,4,5,3,4,5,2,9,676,63.2,12273.4
7,"chechnya",3,2,4,2,1,4,3,4,0,2,2,1,3,3,3,1,0,2,0,1,1,2,2,1,4,3,3,3,5,3,9,676,63.2,12273.4
7,"chechnya",1.895522388,2,2,1,2,3,2.805970149,4,0.320895522,3,3.865671642,1,2,6,3.007462687,1,1,1,0,1,4,3,4,1,4,3,9,2,5,3,9.04483223,676,63.2,12273.4
7,"chechnya",1,4,5,3,4,3,3,4,0.655502392,2,1,3,3,4,2,1,1,3,0,1,3,3,5,1,4,3,2,3,2,3,4,676,63.2,12273.4
7,"chechnya",1,2,3,2,4,3.144144144,2.126126126,2,1,3,2,1.603603604,2,4,4,0,1,3,0,1,4,2.603603604,3,1,4,4.333333333,9,3,5,2,16,676,63.2,12273.4
7,"chechnya",3,2,4,2,2,3,2,4,0.219730942,3,4,1,2,1,4,0,0,1,1,0,2,2,2,0,4,4.076233184,3,4,2,2,16,676,63.2,12273.4
7,"chechnya",2,2,6,2,3,3.384146341,4,4,0.402439024,4,4,1,1,3,2,1,1,2,1,1,2,3,1,1,4,4.115853659,3,3,2,4,4,676,63.2,12273.4
7,"chechnya",2.301204819,2,4,2,3,3,2,4,0,3,4,2,3,3,4,0,1,3,1,0,3,3,4,0,3,3,3,3,4,2,16,676,63.2,12273.4
7,"chechnya",2.277777778,2,4,2,2,3.644444444,3,3,0,3,3,1,3,5,4,0,1,1,0.122222222,1,3,1.866666667,4.177777778,1,4,5,4,3,4,3,16,676,63.2,12273.4
7,"chechnya",3,2,1,2,2,3,2,3,0,3,2,1,1,6,2,0,0,2,1,1,2,2,2,1,3,2,3,3,3,2,4,676,63.2,12273.4
7,"chechnya",1.921658986,2.953917051,4,1.829493088,2.797235023,3,4,3,0.276497696,3,3,3,4,4,2,0,1,1,0,1,4,4,5,1,4,3,3,4,5,4,4,676,63.2,12273.4
7,"chechnya",1,2.977777778,1,2.372222222,2.438888889,4,3,4,0,2,2,2,4,5,1,0,0,1,0,1,4,1,5,1,4,5,4,3.45,1,3,1,676,63.2,12273.4
7,"chechnya",3,1.850678733,4,2,3,3.117647059,1,2,1,2,2.149321267,2,2,3,3,0,1,2,0,1,2,2,3,1,4,5,3,4,5,1,9,676,63.2,12273.4
7,"chechnya",2.0234375,3,3,2,2,1,4,5,0,3,1,3,3,6,2,0,1,2,1,0,4,3,3,1,3,3.9375,3,3,5,4,4,676,63.2,12273.4
7,"chechnya",4,2.588785047,4,3,2.130841121,2.644859813,1.831775701,3,0.102803738,3,3,1,2,6,1,1,1,4,0,1,4,3,5,1,4,3,3,3,2,2,1,676,63.2,12273.4
7,"chechnya",3,2,5,2,2,3,1,4,0.142857143,2,3,2,2,2,3,1,0,2,1,0,1,2,2,0,4,3,9,3,1,1,9,676,63.2,12273.4
7,"chechnya",2,3,5.859857482,2,3,4,1,2,0,2,2,2,3,3,2,0,0,3,0,1,4,3,2,1,4,5,3,3,4,1,4,676,63.2,12273.4
7,"chechnya",4,2.875816993,6,3.346405229,4,3,3,4,0,3,3,2,3,3,3,0,1,3,1,1,3,4,3,1,3,5,3,4,5,3,9,676,63.2,12273.4
7,"chechnya",3,4,6,2,4,4,4,4,1,4,4,3,3,3,2,0,1,4,0,1,4,4,3,1,4,5,4,4,5,4,4,676,63.2,12273.4
7,"chechnya",1,2.139534884,2,2,2.007751938,4,2,3,0.271317829,2,2.697674419,2,2,6,2,1,1,2,0,1,2.620155039,2.182170543,2,1,3,5,3,3,4,2,4,676,63.2,12273.4
7,"chechnya",2,2,3,2,2,3,2,4,0.388349515,3,3,1,2,1,4,0,0,2,1,0,1,2,5,0,3,5,3,3,1,2,16,676,63.2,12273.4
7,"chechnya",1,1.753623188,3,1,2,3.456521739,1,5,0.543478261,2,1,2,2,3,2,0,1,2,0,1,2,2,2,1,4,4.427536232,3,3,4,1,4,676,63.2,12273.4
7,"chechnya",1,2,6,1,2,3,1,2,0.371428571,1,3,3,2,5,4,1,1,1,0,1,1,1,2,1,3,5,1,2,1,1,16,676,63.2,12273.4
7,"chechnya",2.291428571,2,4,1.822857143,3,3.771428571,1,4,0.405714286,2.72,3.177142857,2.051428571,2,1,2,1,1,1,0,1,3,1,5,1,4,5,9,3.354285714,1,1,4,676,63.2,12273.4
7,"chechnya",3,2,1,2,2,3,2,3,0,3,2,1,1,6,2,0,0,2,0.786647315,1,2,2,2,1,3,2,3,3,3,2,4,676,63.2,12273.4
7,"chechnya",2,2.291970803,4,1,4,3,3,4,0.131386861,3,2,1.467153285,3,1,2,1,1,1,0,1,4,4,5,1,4,3,4,4,5,3,4,676,63.2,12273.4
7,"chechnya",2.384615385,2.870192308,3,1.980769231,3.399038462,3,4,4,0.25,2,2,2,4,6,3,0,0,1.730769231,0,1,2,3,5,1,4,3,4,4,5,4,9,676,63.2,12273.4
7,"chechnya",2.080808081,2,3,2,3.464646465,2.893939394,1.429292929,4,0.106060606,3,3,1,2,1,4,0,1,1,0,1,3,3,5,1,4,3,3,4,5,1,16,676,63.2,12273.4
7,"chechnya",1,2.25,3,1,2,3,3,4,0.615384615,4,1,3,4,5,2,1,1,1,0,1,4,4,4,1,4,2,4,4,5,3,4,676,63.2,12273.4
7,"chechnya",2.867256637,2,5,3,3,4,3,4,0,3,3,1,2,1,4,0,0,2,0.469026549,1,3,2,5,1,3,3,3,3,4,3,16,676,63.2,12273.4
7,"chechnya",2,2,2,2,3,3,1.819672131,3.909836066,1,2,3,1,3,3,4,0,0,2,0.37704918,1,3,1,4,1,3,3,3,3,1,2,16,676,63.2,12273.4
7,"chechnya",2.693877551,1,4,1,1,3,2,3,0.179591837,2,2,1,3,3,4,0,1,1.534693878,0,1,1,1,2,1,3,4,4,2,5,2,16,676,63.2,12273.4
7,"chechnya",1,3,3,2,3,2,1,4,1,3,2,1,2,3,3,1,0,2,0,0,4,2,4,0,2,5,1,3,3,1,9,676,63.2,12273.4
7,"chechnya",3,2,1,1,2,3,2,3,0,3,4,1,2,5,3,0,0,2,1,1,3,2,2,1,3,3,3,3,3,2,9,676,63.2,12273.4
7,"chechnya",2,2.112,4,2,3,4,2,1,0.28,1,3,2,2,3,3,1,1,1,0,1,2,2,1,1,4,2,9,3,4,2,9,676,63.2,12273.4
7,"chechnya",3,2,4,2,2,3,2,4,0.163793103,2,2,1,2,1,3.439655172,0,1,1.836206897,0,1,4,2,1,1,3,4.051724138,3,3,5,2,11.8312273,676,63.2,12273.4
7,"chechnya",3,2,3,1,2,4,2.133192389,3,0,2,2,1,2,5,4,1,0,2,0,1,3,2,2,1,4,3,3,4,3,2,16,676,63.2,12273.4
7,"chechnya",2.65942029,2,6,3,2.355072464,3,2,3,0.376811594,3,3,2,2.173913043,1,3,0,1,2.173913043,0.376811594,1,2.97826087,3,2,1,4,4,3,3,4.195652174,2,9,676,63.2,12273.4
7,"chechnya",2.374125874,2,3,1.374125874,3,4,1.835664336,4,0,3,4,1,2,1,3,1,1,1,0,1,2,1,2,1,4,5,4,4,5,2,9,676,63.2,12273.4
7,"chechnya",3,3,5,2,1,4,1,5,0.141732283,3,3,2,3,4,4,0,1,2,0,1,4,3,5,1,3,5,3,3.027559055,1,1,16,676,63.2,12273.4
7,"chechnya",3,2,2,2,2,3,2,4,0,3,3,1,2,4,3,0,0,2,1,1,2,2,4,1,3,5,3,3,3,2,9,676,63.2,12273.4
7,"chechnya",3,3,4,2.524822695,2,3,2,2,1,2,3,3,3,4,4,0,1,2,0,1,3,3,3,1,4,5,4,3,4,2,16,676,63.2,12273.4
7,"chechnya",2.52972973,2,4,2,2.32972973,3.340540541,1,4,0.47027027,3,3,1,2,4,3,0,1,1,0,1,2,2,2,1,4,4.664864865,9,4,5,1,9,676,63.2,12273.4
7,"chechnya",1,2,6,3,1,3,1,4,0,1,2,2,3,5,3,1,1,2,0,1,4,3,5,1,4,3,2,3,2,1,9,676,63.2,12273.4
7,"chechnya",2,3,6,2,3,1,2,4,1,2,2,2,2,6,4,1,0,2,0,1,4,3,5,1,3,3,1,2,2,2,16,676,63.2,12273.4
7,"chechnya",1,1.787564767,4,1.606217617,2,4,2,3,0,4,4,2,2.129533679,5,4,1,0,3,1,1,2,3,2,1,4,5,9,4,5,2,16,676,63.2,12273.4
7,"chechnya",2,3,6,2,3,4,1,2,0,2,2,2,3,3,2,0,0,3,0,1,4,3,2,1,4,5,3,3,4,1,4,676,63.2,12273.4
7,"chechnya",3,2.187096774,3,1.716129032,3,1,1,2,1,2,1,2,2,6,4,0,0,2,0,0,3,3,5,0,4,2,4,4,3,1,16,676,63.2,12273.4
7,"chechnya",3,1.947252747,1,1,2,4,2,3,0,4,3,1,2,6,2,0,0,2,1,0,2,3,2,0,4,2,3,3,1,2,4,676,63.2,12273.4
7,"chechnya",4,2,5,3,2,4,4,3,1,3,3,2,2,1,3,1,0,2,1,1,2,2,4,1,4,3,4,4,5,4,9,676,63.2,12273.4
7,"chechnya",3,2,6,3,3,4,2,4,0,1,1,1,2.831932773,1,4,0,0,2,0,1,4,2,4,1,2,4,2,3,2,2,16,676,63.2,12273.4
7,"chechnya",3,2,4,1,3,4,2,4,0,3,3,1,1,3,3,1,0,2,0,1,2,2,2,1,4,5,3,4,5,2,9,676,63.2,12273.4
7,"chechnya",3,2,3,2,2,4,2,4,0.381818182,3,3.390909091,1,2.545454545,4,3,0,0,2,0.159090909,1,3,3,5,1,4,3,9,4,3,2,9,676,63.2,12273.4
7,"chechnya",2,2.822222222,4,2,4,2.6,3,4,0,1,1,2,3,6,2,1,1,1.866666667,0,1,4,3,5,1,4,5,1,3,5,3,4,676,63.2,12273.4
7,"chechnya",3,2,1,2,2,4,2,3,0,2,2,1,1,6,3,1,0,2,0,1,2,1,2,1,4,2,3,3,3,2,9,676,63.2,12273.4
7,"chechnya",1,4,5,1,2.489795918,3,3,4,0,4,4,1,2,1,5,0,1,4,1,1,1,1,5,1,4,5,4,4,5,3,25,676,63.2,12273.4
7,"chechnya",1,3,4,2,2.651006711,3.503355705,3,3,0,4,3,1.644295302,1,3,4,1,1,3,1,1,3,2.496644295,3,1,3,5,4,4,5,3,16,676,63.2,12273.4
7,"chechnya",3,2,3,2,2,4,2.350318471,5,0,3,2,1,2,1,3,1,0,2,1,1,4,3,2,1,4,3.503184713,3,3,3,2,9,676,63.2,12273.4
7,"chechnya",3,2,5,2,2,3,4,4,0,2,3,2,2,1,3,1,0,2,0,1,2,3,4,1,4,3,4,3,4,4,9,676,63.2,12273.4
7,"chechnya",1,1,4,1,1,3,1,3,0,4,3,1,1,5,2,0,0,1.25203252,0,0,3,3,2,0,3,5,3,3,5,1,4,676,63.2,12273.4
7,"chechnya",3.171641791,2.02238806,5,2.171641791,2.208955224,3,1,2.71641791,0.850746269,2,2,3,2,2,5,0,0,1,0,0,4,2,2,0,3,4,4,3.52238806,1,1,25,676,63.2,12273.4
7,"chechnya",3,3,4,2.496688742,4,1,1,4,1,1,1,3,3.17218543,5,2,0,0,2,0,0,2,1,5,0,2,5,4,2,2,1,4,676,63.2,12273.4
7,"chechnya",4,2,4,3,3,4,3,2,0.170068027,4,4,1.557823129,2,6,3,1,0,2,0.170068027,1,4,4,4,1,4,2,3,4,3,3,9,676,63.2,12273.4
7,"chechnya",2.512195122,2,5,1,2,3,3,4,0.317073171,2,2,1,3,3,3,1,1,2,0,1,2,2,5,1,3,4,3,2,5,3,9,676,63.2,12273.4
7,"chechnya",2,2,4,1,3,3,1,4,1,1,1,1,1,3,3,0,0,2,0,0,4,1,3,0,4,4.843220339,4,4,5,1,9,676,63.2,12273.4
7,"chechnya",2,2,5,2,2.273224044,3.37704918,2.393442623,4,0,3,3,1.770491803,2,2,4,0,0,2,0.37704918,1,3,3,3,1,3,3,4,3,4,2,16,676,63.2,12273.4
7,"chechnya",3,3,4,3,1.514084507,2.830985915,1.753521127,4,0.246478873,2.345070423,2.661971831,2,3,2,3,1,1,2,0,1,4,4,5,1,4,3,3,3,2,2,9,676,63.2,12273.4
7,"chechnya",3,1.866666667,4,1.711111111,3,2,1.566666667,3,1,4,2.6,1,2.444444444,4,3,0,1,1,0,1,1,2.3,3,1,3,5,9,3.544444444,3.922222222,2,9,676,63.2,12273.4
7,"chechnya",3,2.565217391,6,3,3,4,3,4,1,1,1,1,2,3,3,0,0,1,0,0,3,2,4,0.166666667,3,3,3,3,3,3,9,676,63.2,12273.4
7,"chechnya",4,2,6,2.186440678,4,1,1,4,1,1,2,3,2.898305085,1,2,1,0,1,0,0,4,1,5,0,2,5,4,2,3,1,4,676,63.2,12273.4
7,"chechnya",3,3,6,3,3,4,1,4,1,2,2,2,3,4,3,0,0,1,0,0,3,2,4,0,2,5,4,4,2,1,9,676,63.2,12273.4
7,"chechnya",2.778761062,2.716814159,1,2.982300885,2.407079646,3,1,2,0.610619469,2,3,1.911504425,4,2,3,1,0,1.592920354,0.168141593,0,4,4,5,0,3,5,9,4,1,1,9,676,63.2,12273.4
7,"chechnya",3,2,5,2,3,4,1,4,1,2,3,2,2,1,3,1,0,1,0,0,3,3,5,0,2,5,4,4,2,1,9,676,63.2,12273.4
7,"chechnya",3,2.287671233,3,3,2.826484018,4,1,4,1,2,2,2,3,1,3,0,0,2,0,0,2,2,4,0,3,4,3,3,2,1,9,676,63.2,12273.4
7,"chechnya",3,3,3,2,2.714285714,2.616541353,2,4,0.263157895,2,2.315789474,1,1,6,3,0,0,2,0,1,4,4,5,1,4,4,9,3,2,2,9,676,63.2,12273.4
7,"chechnya",2,2,2,2,3,3,4,3.696335079,1,2,2,2,2,6,3,0,0,2,0,1,2,2,4,1,4,4,4,4,4,4,9,676,63.2,12273.4
7,"chechnya",3,3,6,1,1,3,3,4,0.147959184,4,4,1,1,1,4,1,0,1,0,1,4,1.387755102,3.836734694,1,4,3.158163265,4,4,5,3,16,676,63.2,12273.4
7,"chechnya",3,1,3,2,2.731343284,3.194029851,1.577114428,4,0,4,3,1,2,4,5,1,0,1,0,1,4,3,5,1,3,3,3,3.592039801,5,2,25,676,63.2,12273.4
7,"chechnya",2,3,6,3,2.394160584,3,1,4,1,4,4,2,4,4,4,0,1,3,0,1,4,4,5,1,3,3,1,3,2,1,16,676,63.2,12273.4
7,"chechnya",1,3,5,1,4,2,3,4,0,4,3,1,1,2,3,1,1,1,0,1,4,1,5,1,4,5,4,4,5,3,9,676,63.2,12273.4
7,"chechnya",2.655172414,2,6,2.329501916,2,4,1,3,1,3,3,2,2.873563218,3,4,0,0,1,0,0,3.126436782,1,5,0,3,4,3,3.019157088,1,1,16,676,63.2,12273.4
7,"chechnya",3,1,4,2,3,1,1,4,0.188811189,4,2.629370629,2,2,3,2,0,1,1,0,1,4,1,4,1,2,4,1,2,1,1,4,676,63.2,12273.4
7,"chechnya",4,2,4,2,2,2,2,4,0,3,3,1.495412844,2,2,4,0,0,2,0,1,2,2,4,1,4,3.990825688,3,3,2,2,16,676,63.2,12273.4
7,"chechnya",2,1,4,1,1,3,1,4,1,2,2,1,2,3,3,0,0,1,0,1,3,3,2,1,4,5,3,4,5,1,9,676,63.2,12273.4
7,"chechnya",3,4,4,3,3,4,1,4,1,2,1,1.908496732,4,4,3,0,0,2,0,0,4,3,4,0,2,4,4,4,2,1,9,676,63.2,12273.4
7,"chechnya",2,2.43902439,5,2,2.577235772,3,2,3,0.317073171,3,3,2,2.382113821,2,4,0,1,1.601626016,1,1,4,4,3,1,3,5,2,2.837398374,5,2,16,676,63.2,12273.4
7,"chechnya",4,3,4,3,1.809090909,1.854545455,1.709090909,4,0,3,3.272727273,2,3,1,3,1,1,1,0.463636364,1,3.672727273,4,5,1,4,3,3,3,2,2,9,676,63.2,12273.4
7,"chechnya",2,4,3,2,4,3,4,3,0,4,4,2,4,6,2,0,1,2,0,1,4,4,5,1,4,5,4,4,5,4,4,676,63.2,12273.4
7,"chechnya",1,3,6,2,3,3,2,4,1,3,2,2,2,4,3,1,1,2,1,1,3,3,4,1,4,5,3,3,4,2,9,676,63.2,12273.4
7,"chechnya",4,3,3,2,2.95412844,3,3,3,0.311926606,2,4,1,1,3,3,0,1,3,0,1,4,3,3,1,4,5,4,3,1,3,9,676,63.2,12273.4
7,"chechnya",4,3,4,2.697674419,2,1,1.759689922,4,0,1,4,1.387596899,4,4,2.550387597,1,1,2.457364341,0,1,2,2,1,1,4,3,4,4,5,2,6.504477024,676,63.2,12273.4
7,"chechnya",1.753623188,3,6,2,3.231884058,3.210144928,1.456521739,2,0,2,2,1,2.608695652,5,3,1,1,2,0,1,2.934782609,3,3.898550725,1,2,4.666666667,9,3.442028986,3.47826087,1,9,676,63.2,12273.4
7,"chechnya",1,2,4,2,3,3.916398714,2,5,0,3,3,1,1,5,4,1,1,1,0.102893891,1,4,2,5,1,4,2,3,3,1,2,16,676,63.2,12273.4
7,"chechnya",2,2,3,2,2,3,2,4,0.315602837,3,2.861702128,1,2,5,3,0,0,2,0.177304965,1,2,2,2,1,4,4,1,4,5,2,9,676,63.2,12273.4
7,"chechnya",3,3,4,2.14516129,2.10483871,3,3,3.322580645,0.379032258,1,2,3,4,6,1,0,1,2.024193548,1,1,3,3,5,1,4,3,3,2,5,3,1,676,63.2,12273.4
7,"chechnya",1,3,6,1,4,3,3,2,1,2,3,3,2.546341463,4,3,1,1,2,0,1,4,3,5,1,4,3,1,4,4,3,9,676,63.2,12273.4
7,"chechnya",2,3,4,1.376623377,2.11038961,4,3,3,0,3,4,1,1,3,4,0,1,3,1,1,4,1,4.435064935,1,4,2.967532468,9,3.461038961,5,3,16,676,63.2,12273.4
7,"chechnya",1,4,4,1,4,1,1.435483871,5,1,4,4,1.346774194,1,1,2,1,1,4,0.362903226,1,3,1.911290323,4.64516129,1,4,3,9,3.822580645,4.64516129,1,4,676,63.2,12273.4
7,"chechnya",2,3,6,1,3,2,1,4,1,4,1,1.382113821,2,1,2,1,0,2,0,0,3,1,3,0,3,4,2,3,3,1,4,676,63.2,12273.4
7,"chechnya",1,3,3,2,4,3,1.503759398,3,0.323308271,3,2,2,4,2,4,1,0,1,1,1,1,3,1,1,4,4.203007519,4,4,5,2,16,676,63.2,12273.4
7,"chechnya",2,2,4,3,3,4,1.595041322,4,0,3,3,3,3,5,2,1,0,2,0,1,4,3,5,1,2,4,3,3,2,2,4,676,63.2,12273.4
7,"chechnya",1,2,3,2,3,4,1.184931507,1,1,2,2,2,2,5,3,0,1,1,0,1,4,3,5,1,4,2,4,4,5,1,9,676,63.2,12273.4
7,"chechnya",2,1.66025641,5,1.980769231,2.794871795,2.878205128,2.288461538,3,0,3,2,1,2,1,3,0,1,1.66025641,0.173076923,1,2.487179487,3,3,1,4,3,3,4,5,2,9,676,63.2,12273.4
7,"chechnya",4,2,4,3,1.521126761,1,2.746478873,1,0.394366197,3,3,1.521126761,2,2,3,1,1,1,0,1,1,2,3.295774648,1,4,3,3,4,5,3,9,676,63.2,12273.4
7,"chechnya",3,2,4,2,4,4,3,4,0.252631579,2,1,1,3,3,2,0,1,3,0,0,4,3,5,0,4,4.378947368,3,3,4,3,4,676,63.2,12273.4
7,"chechnya",3,2,4,2,1,4,3,4,0,3,3,2,3,3,4,1,1,2,0,1,4,2,5,1,4,5,4,3,1,3,16,676,63.2,12273.4
7,"chechnya",3,2,5,2,2,3,3,4,0,3,3,1,2,1,4,1,0,2,0.15658363,1,4,3,4,1,3,3.918149466,3,3,2,3,16,676,63.2,12273.4
7,"chechnya",2,2,4,2,4,4,3,3,0,2,3,2,2,1,3,1,0,3,0,1,3,3,4,1,2,4.219895288,3,3,2,3,9,676,63.2,12273.4
